Unnamed: 0,subjid,g,d,c,rt_mu,rt_sd,ice,prob,notation,operation,operands,denoms,key,steps,time,acc,ans,KDON_AS,KDON_OG,CDON_AS,CDON_OG,ONOD_M,ONOD_OG,CROP_M,ICDM_D,ICDM_OG
11,427,0.05,0.3,5,4,1,50,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.09333464992232621,1,2/5,0,0,0,0,0,1,0,0,0
12,427,0.05,0.3,5,4,1,50,3/5:1/5,fraction,div,FR,ED,3.0,8,0.03377637406811118,0,3/5,0,1,0,0,0,0,0,0,0
13,427,0.05,0.3,5,4,1,50,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.03355429088696837,0,1/5,0,1,0,0,0,0,0,0,0
14,427,0.05,0.3,5,4,1,50,3/5:1/4,fraction,div,FR,UD,2.4,33,0.1572094610892236,0,2/20,0,0,0,1,0,0,0,0,0
15,427,0.05,0.3,5,4,1,50,2/3:3/5,fraction,div,FR,UD,1.111111111111111,25,0.1293212920427322,0,1/15,0,0,0,1,0,0,0,0,0
0,220,0.03,0.3,5,3,1,0,3/5+1/5,fraction,add,FR,ED,0.8,22,0.09083848190493882,0,4/3,0,0,0,0,0,0,0,0,1
1,220,0.03,0.3,5,3,1,0,4/5+3/5,fraction,add,FR,ED,1.4,9,0.03998244507238269,0,8/5,1,0,0,0,0,0,0,0,0
2,220,0.03,0.3,5,3,1,0,3/5+1/4,fraction,add,FR,UD,0.85,47,0.2333144468721002,1,17/20,0,0,1,0,0,0,0,0,0
3,220,0.03,0.3,5,3,1,0,2/3+3/5,fraction,add,FR,UD,1.266666666666667,66,0.2340393238700926,1,19/15,0,0,0,1,0,0,0,0,0
4,220,0.03,0.3,5,3,1,0,3/5-1/5,fraction,sub,FR,ED,0.4,17,0.06710191583260894,0,1/0,0,0,0,0,0,1,0,0,0
5,220,0.03,0.3,5,3,1,0,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,10,0.04287602705881,0,1/0,0,0,0,0,0,1,0,0,0
6,220,0.03,0.3,5,3,1,0,3/5-1/4,fraction,sub,FR,UD,0.35,13,0.04764130408875644,0,-1/4,0,0,0,0,0,0,0,0,1
7,220,0.03,0.3,5,3,1,0,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,42,0.1785267349332571,1,1/15,0,0,0,1,0,0,0,0,0
8,220,0.03,0.3,5,3,1,0,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.05990111106075346,1,3/25,0,0,0,0,0,1,0,0,0
9,220,0.03,0.3,5,3,1,0,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.0634417540859431,1,12/25,0,0,0,0,0,1,0,0,0
10,220,0.03,0.3,5,3,1,0,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.0652105719782412,0,12/5,0,0,0,0,0,0,0,0,1
11,220,0.03,0.3,5,3,1,0,2/3*3/5,fraction,mul,FR,UD,0.4,12,0.05990638909861445,1,6/15,0,0,0,0,0,1,0,0,0
12,220,0.03,0.3,5,3,1,0,3/5:1/5,fraction,div,FR,ED,3.0,11,0.03492991998791695,0,3/5,0,1,0,0,0,0,0,0,0
13,220,0.03,0.3,5,3,1,0,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.03041627979837358,0,1.333/5,0,1,0,0,0,0,0,0,0
14,220,0.03,0.3,5,3,1,0,3/5:1/4,fraction,div,FR,UD,2.4,13,0.04638083698228002,0,3/1,0,0,0,0,0,1,0,0,0
15,220,0.03,0.3,5,3,1,0,2/3:3/5,fraction,div,FR,UD,1.111111111111111,42,0.1784251800272614,0,1.111/15,0,0,0,1,0,0,0,0,0
0,809,0.09,0.1,5,4,1,100,3/5+1/5,fraction,add,FR,ED,0.8,12,0.0681592058390379,0,4/10,0,0,0,0,0,1,0,0,0
1,809,0.09,0.1,5,4,1,100,4/5+3/5,fraction,add,FR,ED,1.4,9,0.04446960194036365,1,7/5,1,0,0,0,0,0,0,0,0
2,809,0.09,0.1,5,4,1,100,3/5+1/4,fraction,add,FR,UD,0.85,12,0.06731230905279517,0,4/9,0,0,0,0,0,1,0,0,0
3,809,0.09,0.1,5,4,1,100,2/3+3/5,fraction,add,FR,UD,1.266666666666667,63,0.2670011569280177,1,19/15,0,0,0,1,0,0,0,0,0
4,809,0.09,0.1,5,4,1,100,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.03568034712225199,1,2/5,1,0,0,0,0,0,0,0,0
5,809,0.09,0.1,5,4,1,100,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,8,0.03557816497050226,1,1/5,1,0,0,0,0,0,0,0,0
6,809,0.09,0.1,5,4,1,100,3/5-1/4,fraction,sub,FR,UD,0.35,33,0.1675087639596313,1,7/20,0,0,0,1,0,0,0,0,0
7,809,0.09,0.1,5,4,1,100,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,10,0.04881558800116181,0,-1/-2,0,0,0,0,0,1,0,0,0
8,809,0.09,0.1,5,4,1,100,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.06830704887397587,1,3/25,0,0,0,0,0,1,0,0,0
9,809,0.09,0.1,5,4,1,100,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,12,0.0674734809435904,1,12/25,0,0,0,0,0,1,0,0,0
10,809,0.09,0.1,5,4,1,100,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.06752988393418491,1,3/20,0,0,0,0,0,1,0,0,0
11,809,0.09,0.1,5,4,1,100,2/3*3/5,fraction,mul,FR,UD,0.4,12,0.0678103540558368,1,6/15,0,0,0,0,0,1,0,0,0
12,809,0.09,0.1,5,4,1,100,3/5:1/5,fraction,div,FR,ED,3.0,8,0.03466597502119839,0,3/5,0,1,0,0,0,0,0,0,0
13,809,0.09,0.1,5,4,1,100,4/5:3/5,fraction,div,FR,ED,1.333333333333333,10,0.04703540890477598,0,1.333/1,0,0,0,0,0,1,0,0,0
14,809,0.09,0.1,5,4,1,100,3/5:1/4,fraction,div,FR,UD,2.4,10,0.04615910816937685,1,3/1.25,0,0,0,0,0,1,0,0,0
15,809,0.09,0.1,5,4,1,100,2/3:3/5,fraction,div,FR,UD,1.111111111111111,10,0.04803137900307775,0,0.667/0.6,0,0,0,0,0,1,0,0,0
0,697,0.07,0.9,5,6,1,50,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02435860503464937,1,4/5,1,0,0,0,0,0,0,0,0
1,697,0.07,0.9,5,6,1,50,4/5+3/5,fraction,add,FR,ED,1.4,9,0.02354706195183098,1,7/5,0,1,0,0,0,0,0,0,0
2,697,0.07,0.9,5,6,1,50,3/5+1/4,fraction,add,FR,UD,0.85,15,0.03874784102663398,0,4/9,0,0,0,0,0,0,0,0,1
3,697,0.07,0.9,5,6,1,50,2/3+3/5,fraction,add,FR,UD,1.266666666666667,63,0.1390990531072021,1,19/15,0,0,1,0,0,0,0,0,0
4,697,0.07,0.9,5,6,1,50,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.01854342292062938,1,2/5,0,1,0,0,0,0,0,0,0
5,697,0.07,0.9,5,6,1,50,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,8,0.01827999204397202,1,1/5,0,1,0,0,0,0,0,0,0
6,697,0.07,0.9,5,6,1,50,3/5-1/4,fraction,sub,FR,UD,0.35,16,0.04480096488259733,0,2/20,0,0,0,1,0,0,0,0,0
7,697,0.07,0.9,5,6,1,50,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,25,0.07196179102174938,1,1/15,0,0,1,0,0,0,0,0,0
8,697,0.07,0.9,5,6,1,50,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.03582675009965897,1,3/25,0,0,0,0,1,0,0,0,0
9,697,0.07,0.9,5,6,1,50,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,9,0.02334816101938486,0,12/5,0,1,0,0,0,0,0,0,0
10,697,0.07,0.9,5,6,1,50,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.03551230882294476,1,3/20,0,0,0,0,1,0,0,0,0
11,697,0.07,0.9,5,6,1,50,2/3*3/5,fraction,mul,FR,UD,0.4,17,0.05010613589547575,1,6/15,0,0,0,1,0,0,0,0,0
12,697,0.07,0.9,5,6,1,50,3/5:1/5,fraction,div,FR,ED,3.0,13,0.02768770791590214,1,3/1,0,0,0,0,0,1,0,0,0
13,697,0.07,0.9,5,6,1,50,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.01824612100608647,0,1.333/5,0,1,0,0,0,0,0,0,0
14,697,0.07,0.9,5,6,1,50,3/5:1/4,fraction,div,FR,UD,2.4,18,0.04178751306608319,1,12/5,0,0,0,0,0,0,0,0,1
15,697,0.07,0.9,5,6,1,50,2/3:3/5,fraction,div,FR,UD,1.111111111111111,15,0.03905378188937902,1,10/9,0,0,0,0,0,0,0,1,0
0,576,0.06,0.7,5,6,1,25,3/5+1/5,fraction,add,FR,ED,0.8,9,0.03067122912034392,1,4/5,1,0,0,0,0,0,0,0,0
1,576,0.06,0.7,5,6,1,25,4/5+3/5,fraction,add,FR,ED,1.4,9,0.02738182991743088,1,7/5,1,0,0,0,0,0,0,0,0
2,576,0.06,0.7,5,6,1,25,3/5+1/4,fraction,add,FR,UD,0.85,55,0.1982713439501822,1,17/20,0,0,0,1,0,0,0,0,0
3,576,0.06,0.7,5,6,1,25,2/3+3/5,fraction,add,FR,UD,1.266666666666667,12,0.04710161685943604,0,5/8,0,0,0,0,0,1,0,0,0
4,576,0.06,0.7,5,6,1,25,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.0237825489602983,1,2/5,0,1,0,0,0,0,0,0,0
5,576,0.06,0.7,5,6,1,25,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,8,0.02307267719879746,1,1/5,0,1,0,0,0,0,0,0,0
6,576,0.06,0.7,5,6,1,25,3/5-1/4,fraction,sub,FR,UD,0.35,33,0.109908358193934,1,7/20,0,0,1,0,0,0,0,0,0
7,576,0.06,0.7,5,6,1,25,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,10,0.04348188592121005,0,-1/-2,0,0,0,0,0,1,0,0,0
8,576,0.06,0.7,5,6,1,25,3/5*1/5,fraction,mul,FR,ED,0.12,9,0.04805526928976178,0,3/5,0,1,0,0,0,0,0,0,0
9,576,0.06,0.7,5,6,1,25,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.04517545085400343,1,12/25,0,0,0,0,0,0,0,0,1
10,576,0.06,0.7,5,6,1,25,3/5*1/4,fraction,mul,FR,UD,0.15,12,0.0399018251337111,1,3/20,0,0,0,0,1,0,0,0,0
11,576,0.06,0.7,5,6,1,25,2/3*3/5,fraction,mul,FR,UD,0.4,43,0.1348337000235915,0,90/15,0,0,0,1,0,0,0,0,0
12,576,0.06,0.7,5,6,1,25,3/5:1/5,fraction,div,FR,ED,3.0,15,0.05425249692052603,1,15/5,0,0,0,0,0,0,0,0,1
13,576,0.06,0.7,5,6,1,25,4/5:3/5,fraction,div,FR,ED,1.333333333333333,8,0.02132649114355445,0,1/5,0,1,0,0,0,0,0,0,0
14,576,0.06,0.7,5,6,1,25,3/5:1/4,fraction,div,FR,UD,2.4,33,0.107382470741868,0,2/20,0,0,0,1,0,0,0,0,0
15,576,0.06,0.7,5,6,1,25,2/3:3/5,fraction,div,FR,UD,1.111111111111111,42,0.139917594846338,0,1/15,0,0,0,1,0,0,0,0,0
0,971,0.1,0.7,5,5,1,25,3/5+1/5,fraction,add,FR,ED,0.8,12,0.04055315442383289,1,4/5,1,0,0,0,0,0,0,0,0
1,971,0.1,0.7,5,5,1,25,4/5+3/5,fraction,add,FR,ED,1.4,12,0.03879868099465966,1,7/5,1,0,0,0,0,0,0,0,0
2,971,0.1,0.7,5,5,1,25,3/5+1/4,fraction,add,FR,UD,0.85,72,0.3071292852982879,1,17/20,0,0,0,1,0,0,0,0,0
3,971,0.1,0.7,5,5,1,25,2/3+3/5,fraction,add,FR,UD,1.266666666666667,85,0.3078354261815548,1,19/15,0,0,1,0,0,0,0,0,0
4,971,0.1,0.7,5,5,1,25,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.03233192302286625,1,2/5,0,1,0,0,0,0,0,0,0
5,971,0.1,0.7,5,5,1,25,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.03135215071961284,1,1/5,0,1,0,0,0,0,0,0,0
6,971,0.1,0.7,5,5,1,25,3/5-1/4,fraction,sub,FR,UD,0.35,50,0.2236636551097035,1,7/20,0,0,1,0,0,0,0,0,0
7,971,0.1,0.7,5,5,1,25,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,64,0.3039974099956453,1,1/15,0,0,1,0,0,0,0,0,0
8,971,0.1,0.7,5,5,1,25,3/5*1/5,fraction,mul,FR,ED,0.12,15,0.06058627925813198,1,3/25,0,0,0,0,1,0,0,0,0
9,971,0.1,0.7,5,5,1,25,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.05643958412110806,1,12/25,0,0,0,0,1,0,0,0,0
10,971,0.1,0.7,5,5,1,25,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.05843272712081671,1,3/20,0,0,0,0,1,0,0,0,0
11,971,0.1,0.7,5,5,1,25,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.07899453397840261,1,2/5,0,0,0,0,1,0,0,0,0
12,971,0.1,0.7,5,5,1,25,3/5:1/5,fraction,div,FR,ED,3.0,18,0.06121666124090552,0,3/25,0,0,0,0,0,0,0,0,1
13,971,0.1,0.7,5,5,1,25,4/5:3/5,fraction,div,FR,ED,1.333333333333333,22,0.08471156097948551,1,4/3,0,0,0,0,0,0,0,1,0
14,971,0.1,0.7,5,5,1,25,3/5:1/4,fraction,div,FR,UD,2.4,18,0.06688003800809383,1,12/5,0,0,0,0,0,0,0,0,1
15,971,0.1,0.7,5,5,1,25,2/3:3/5,fraction,div,FR,UD,1.111111111111111,13,0.04256955627351999,0,0/0,0,0,0,0,0,1,0,0,0
0,760,0.08,0.7,5,3,1,0,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02675912692211568,1,4/5,1,0,0,0,0,0,0,0,0
1,760,0.08,0.7,5,3,1,0,4/5+3/5,fraction,add,FR,ED,1.4,9,0.02588093001395464,1,7/5,0,1,0,0,0,0,0,0,0
2,760,0.08,0.7,5,3,1,0,3/5+1/4,fraction,add,FR,UD,0.85,44,0.150080133927986,1,17/20,0,0,0,1,0,0,0,0,0
3,760,0.08,0.7,5,3,1,0,2/3+3/5,fraction,add,FR,UD,1.266666666666667,63,0.146282923175022,1,19/15,0,0,1,0,0,0,0,0,0
4,760,0.08,0.7,5,3,1,0,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.02072809799574316,1,2/5,1,0,0,0,0,0,0,0,0
5,760,0.08,0.7,5,3,1,0,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.02152304397895932,1,1/5,1,0,0,0,0,0,0,0,0
6,760,0.08,0.7,5,3,1,0,3/5-1/4,fraction,sub,FR,UD,0.35,22,0.07115733600221574,1,7/20,0,0,0,1,0,0,0,0,0
7,760,0.08,0.7,5,3,1,0,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,42,0.1108404470141977,1,1/15,0,0,0,1,0,0,0,0,0
8,760,0.08,0.7,5,3,1,0,3/5*1/5,fraction,mul,FR,ED,0.12,13,0.0382280289195478,0,15/5,0,0,0,0,0,0,1,0,0
9,760,0.08,0.7,5,3,1,0,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,9,0.02403280511498451,0,12/5,0,1,0,0,0,0,0,0,0
10,760,0.08,0.7,5,3,1,0,3/5*1/4,fraction,mul,FR,UD,0.15,46,0.1796379331499338,0,60/20,0,0,0,1,0,0,0,0,0
11,760,0.08,0.7,5,3,1,0,2/3*3/5,fraction,mul,FR,UD,0.4,23,0.07790371007286012,0,90/15,0,0,0,1,0,0,0,0,0
12,760,0.08,0.7,5,3,1,0,3/5:1/5,fraction,div,FR,ED,3.0,8,0.02027487405575812,0,3/5,0,1,0,0,0,0,0,0,0
13,760,0.08,0.7,5,3,1,0,4/5:3/5,fraction,div,FR,ED,1.333333333333333,15,0.04567297897301614,0,15/20,0,0,0,0,0,0,0,0,1
14,760,0.08,0.7,5,3,1,0,3/5:1/4,fraction,div,FR,UD,2.4,10,0.03192569804377854,1,3/1.25,0,0,0,0,0,1,0,0,0
15,760,0.08,0.7,5,3,1,0,2/3:3/5,fraction,div,FR,UD,1.111111111111111,22,0.09951898502185941,0,1.111/15,0,0,0,1,0,0,0,0,0
0,425,0.05,0.3,5,4,1,0,3/5+1/5,fraction,add,FR,ED,0.8,22,0.09986861911602318,0,4/3,0,0,0,0,0,0,0,0,1
1,425,0.05,0.3,5,4,1,0,4/5+3/5,fraction,add,FR,ED,1.4,9,0.0430604568682611,1,7/5,0,1,0,0,0,0,0,0,0
2,425,0.05,0.3,5,4,1,0,3/5+1/4,fraction,add,FR,UD,0.85,55,0.2867784181144089,1,17/20,0,0,0,1,0,0,0,0,0
3,425,0.05,0.3,5,4,1,0,2/3+3/5,fraction,add,FR,UD,1.266666666666667,15,0.07062205416150391,0,5/8,0,0,0,0,0,1,0,0,0
4,425,0.05,0.3,5,4,1,0,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.0392227889969945,1,2/5,1,0,0,0,0,0,0,0,0
5,425,0.05,0.3,5,4,1,0,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,13,0.05169873987324536,0,1/0,0,0,0,0,0,1,0,0,0
6,425,0.05,0.3,5,4,1,0,3/5-1/4,fraction,sub,FR,UD,0.35,10,0.04632624099031091,0,2/1,0,0,0,0,0,1,0,0,0
7,425,0.05,0.3,5,4,1,0,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,25,0.1309502779040486,1,1/15,0,0,0,1,0,0,0,0,0
8,425,0.05,0.3,5,4,1,0,3/5*1/5,fraction,mul,FR,ED,0.12,15,0.07029558694921434,1,3/25,0,0,0,0,1,0,0,0,0
9,425,0.05,0.3,5,4,1,0,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,18,0.07617002190090716,1,12/25,0,0,0,0,0,0,0,0,1
10,425,0.05,0.3,5,4,1,0,3/5*1/4,fraction,mul,FR,UD,0.15,53,0.3161569321528077,0,3/1,0,0,0,1,0,0,0,0,0
11,425,0.05,0.3,5,4,1,0,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.09385741990990937,1,2/5,0,0,0,0,0,1,0,0,0
12,425,0.05,0.3,5,4,1,0,3/5:1/5,fraction,div,FR,ED,3.0,22,0.1007386439014226,1,3/1,0,0,0,0,0,0,0,1,0
13,425,0.05,0.3,5,4,1,0,4/5:3/5,fraction,div,FR,ED,1.333333333333333,15,0.07068653218448162,0,12/25,0,0,0,0,0,0,0,1,0
14,425,0.05,0.3,5,4,1,0,3/5:1/4,fraction,div,FR,UD,2.4,16,0.08154824399389327,0,3/20,0,0,0,1,0,0,0,0,0
15,425,0.05,0.3,5,4,1,0,2/3:3/5,fraction,div,FR,UD,1.111111111111111,16,0.08166693593375385,0,0.667/15,0,0,0,1,0,0,0,0,0
0,525,0.06,0.3,5,4,1,0,3/5+1/5,fraction,add,FR,ED,0.8,19,0.09285808098502457,0,2/5,0,0,0,0,0,1,0,0,0
1,525,0.06,0.3,5,4,1,0,4/5+3/5,fraction,add,FR,ED,1.4,18,0.07648478611372411,0,9/8,0,0,0,0,0,0,0,0,1
2,525,0.06,0.3,5,4,1,0,3/5+1/4,fraction,add,FR,UD,0.85,15,0.06999593414366245,0,4/9,0,0,0,0,0,1,0,0,0
3,525,0.06,0.3,5,4,1,0,2/3+3/5,fraction,add,FR,UD,1.266666666666667,66,0.259209640789777,1,19/15,0,0,0,1,0,0,0,0,0
4,525,0.06,0.3,5,4,1,0,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.0390399198513478,1,2/5,1,0,0,0,0,0,0,0,0
5,525,0.06,0.3,5,4,1,0,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.03867526818066835,1,1/5,1,0,0,0,0,0,0,0,0
6,525,0.06,0.3,5,4,1,0,3/5-1/4,fraction,sub,FR,UD,0.35,25,0.1316036239732057,1,7/20,0,0,1,0,0,0,0,0,0
7,525,0.06,0.3,5,4,1,0,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,16,0.05743696796707809,0,-1/-2,0,0,0,0,0,0,0,0,1
8,525,0.06,0.3,5,4,1,0,3/5*1/5,fraction,mul,FR,ED,0.12,22,0.101833462016657,0,1/3,0,0,0,0,0,0,0,0,1
9,525,0.06,0.3,5,4,1,0,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,22,0.09998446307145059,0,4/3,0,0,0,0,0,0,0,0,1
10,525,0.06,0.3,5,4,1,0,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.07028744905255735,1,3/20,0,0,0,0,1,0,0,0,0
11,525,0.06,0.3,5,4,1,0,2/3*3/5,fraction,mul,FR,UD,0.4,19,0.09449957497417927,1,2/5,0,0,0,0,1,0,0,0,0
12,525,0.06,0.3,5,4,1,0,3/5:1/5,fraction,div,FR,ED,3.0,13,0.05140677886083722,1,3/1,0,0,0,0,0,1,0,0,0
13,525,0.06,0.3,5,4,1,0,4/5:3/5,fraction,div,FR,ED,1.333333333333333,13,0.05130564188584685,0,1/1,0,0,0,0,0,1,0,0,0
14,525,0.06,0.3,5,4,1,0,3/5:1/4,fraction,div,FR,UD,2.4,29,0.1550869550555944,0,1/10,0,0,0,1,0,0,0,0,0
15,525,0.06,0.3,5,4,1,0,2/3:3/5,fraction,div,FR,UD,1.111111111111111,25,0.1311140831094235,0,1/15,0,0,0,1,0,0,0,0,0
0,594,0.06,0.9,5,5,1,100,3/5+1/5,fraction,add,FR,ED,0.8,9,0.02481244364753366,1,4/5,0,1,0,0,0,0,0,0,0
1,594,0.06,0.9,5,5,1,100,4/5+3/5,fraction,add,FR,ED,1.4,9,0.02395175211131573,1,7/5,0,1,0,0,0,0,0,0,0
2,594,0.06,0.9,5,5,1,100,3/5+1/4,fraction,add,FR,UD,0.85,47,0.153761550784111,1,17/20,0,0,1,0,0,0,0,0,0
3,594,0.06,0.9,5,5,1,100,2/3+3/5,fraction,add,FR,UD,1.266666666666667,46,0.1016198047436774,1,19/15,0,0,1,0,0,0,0,0,0
4,594,0.06,0.9,5,5,1,100,3/5-1/5,fraction,sub,FR,ED,0.4,8,0.01896627014502883,1,2/5,1,0,0,0,0,0,0,0,0
5,594,0.06,0.9,5,5,1,100,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,11,0.02138909511268139,1,1/5,1,0,0,0,0,0,0,0,0
6,594,0.06,0.9,5,5,1,100,3/5-1/4,fraction,sub,FR,UD,0.35,25,0.07269369903951883,1,7/20,0,0,0,1,0,0,0,0,0
7,594,0.06,0.9,5,5,1,100,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,22,0.06962307216599584,1,1/15,0,0,1,0,0,0,0,0,0
8,594,0.06,0.9,5,5,1,100,3/5*1/5,fraction,mul,FR,ED,0.12,12,0.02674551913514733,0,3/5,0,1,0,0,0,0,0,0,0
9,594,0.06,0.9,5,5,1,100,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,15,0.03878957126289606,1,12/25,0,0,0,0,1,0,0,0,0
10,594,0.06,0.9,5,5,1,100,3/5*1/4,fraction,mul,FR,UD,0.15,18,0.04275396093726158,0,12/5,0,0,0,0,0,0,0,0,1
11,594,0.06,0.9,5,5,1,100,2/3*3/5,fraction,mul,FR,UD,0.4,23,0.07490045484155416,0,90/15,0,0,0,1,0,0,0,0,0
12,594,0.06,0.9,5,5,1,100,3/5:1/5,fraction,div,FR,ED,3.0,15,0.04007070511579514,1,15/5,0,0,0,0,0,0,0,0,1
13,594,0.06,0.9,5,5,1,100,4/5:3/5,fraction,div,FR,ED,1.333333333333333,10,0.02575441682711244,0,1/1,0,0,0,0,0,1,0,0,0
14,594,0.06,0.9,5,5,1,100,3/5:1/4,fraction,div,FR,UD,2.4,10,0.02583926683291793,0,3/1,0,0,0,0,0,1,0,0,0
15,594,0.06,0.9,5,5,1,100,2/3:3/5,fraction,div,FR,UD,1.111111111111111,10,0.02562363678589463,0,0.667/0,0,0,0,0,0,1,0,0,0
0,184,0.02,0.9,5,3,1,100,3/5+1/5,fraction,add,FR,ED,0.8,15,0.06327581801451743,0,6/8,0,0,0,0,0,0,0,0,1
1,184,0.02,0.9,5,3,1,100,4/5+3/5,fraction,add,FR,ED,1.4,15,0.06243229098618031,0,9/8,0,0,0,0,0,0,0,0,1
2,184,0.02,0.9,5,3,1,100,3/5+1/4,fraction,add,FR,UD,0.85,58,0.2539903100114316,1,17/20,0,0,1,0,0,0,0,0,0
3,184,0.02,0.9,5,3,1,100,2/3+3/5,fraction,add,FR,UD,1.266666666666667,24,0.104724207194522,0,1/3,0,0,1,0,0,0,0,0,0
4,184,0.02,0.9,5,3,1,100,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.03358170483261347,1,2/5,0,1,0,0,0,0,0,0,0
5,184,0.02,0.9,5,3,1,100,4/5-3/5,fraction,sub,FR,ED,0.2000000000000001,13,0.04632653412409127,0,1/2,0,0,0,0,0,0,0,0,1
6,184,0.02,0.9,5,3,1,100,3/5-1/4,fraction,sub,FR,UD,0.35,10,0.04073761589825153,0,2/1,0,0,0,0,0,1,0,0,0
7,184,0.02,0.9,5,3,1,100,2/3-3/5,fraction,sub,FR,UD,0.06666666666666665,19,0.07624879106879234,1,1/15,0,0,1,0,0,0,0,0,0
8,184,0.02,0.9,5,3,1,100,3/5*1/5,fraction,mul,FR,ED,0.12,15,0.05968902097083628,1,3/25,0,0,0,0,0,1,0,0,0
9,184,0.02,0.9,5,3,1,100,4/5*3/5,fraction,mul,FR,ED,0.4800000000000001,12,0.05504307895898819,1,12/25,0,0,0,0,0,1,0,0,0
10,184,0.02,0.9,5,3,1,100,3/5*1/4,fraction,mul,FR,UD,0.15,15,0.06091054505668581,1,3/20,0,0,0,0,1,0,0,0,0
11,184,0.02,0.9,5,3,1,100,2/3*3/5,fraction,mul,FR,UD,0.4,12,0.05679911305196583,1,6/15,0,0,0,0,0,1,0,0,0
12,184,0.02,0.9,5,3,1,100,3/5:1/5,fraction,div,FR,ED,3.0,11,0.03390119108371437,0,3/5,0,1,0,0,0,0,0,0,0
13,184,0.02,0.9,5,3,1,100,4/5:3/5,fraction,div,FR,ED,1.333333333333333,10,0.04055306105874479,0,1/1,0,0,0,0,0,1,0,0,0
14,184,0.02,0.9,5,3,1,100,3/5:1/4,fraction,div,FR,UD,2.4,10,0.03952726814895868,0,3/1,0,0,0,0,0,1,0,0,0
15,184,0.02,0.9,5,3,1,100,2/3:3/5,fraction,div,FR,UD,1.111111111111111,16,0.069562585093081,0,0/15,0,0,0,1,0,0,0,0,0
0,513,0.06,0.1,5,5,1,75,3/5+1/5,fraction,add,FR,ED,0.8,12,0.05135860503651202,1,4/5,1,0,0,0,0,0,0,0,0
1,513,0.06,0.1,5,5,1,75,4/5+3/5,fraction,add,FR,ED,1.4,12,0.05155909201130271,1,7/5,1,0,0,0,0,0,0,0,0
2,513,0.06,0.1,5,5,1,75,3/5+1/4,fraction,add,FR,UD,0.85,15,0.07380096497945487,0,4/9,0,0,0,0,0,1,0,0,0
3,513,0.06,0.1,5,5,1,75,2/3+3/5,fraction,add,FR,UD,1.266666666666667,18,0.08151299902237952,0,5/8,0,0,0,0,0,0,0,0,1
4,513,0.06,0.1,5,5,1,75,3/5-1/5,fraction,sub,FR,ED,0.4,11,0.04094229103066027,1,2/5,0,1,0,0,0,0,0,0,0
